sentence
city: jonesboro, state: ga, zip: 30238
city: cicero, state: null, zip: 60804
city: lafayette hill, state: null, zip: 19444
city: austell, state: ga, zip: 30106
city: carrollton, state: ga, zip: 30112
city: pittsburgh, state: null, zip: 15208
city: lawrenceville, state: ga, zip: 30046
city: greenville, state: null, zip: 16125
city: columbus, state: ga, zip: 31903
city: mableton, state: ga, zip: 30126
city: tallapoosa, state: ga, zip: 30176
city: sicklerville, state: null, zip: 08081
city: saegertown, state: null, zip: 16433
city: darby, state: null, zip: 19023
city: reading, state: null, zip: 19606
city: philadelphia, state: null, zip: 19142
city: philadelphia, state: null, zip: 19153
city: bedford, state: null, zip: 15522
city: quakertown, state: null, zip: 18951
city: philadelphia, state: null, zip: 19124
city: mckeesport, state: null, zip: 15132
city: chester, state: null, zip: 19013
city: reading, state: null, zip: 19601
city: sunbury, state: null, zip: 17801
city: philadelphia, state: null, zip: 19143
city: new cumberland, state: null, zip: 17070
city: new ringgold, state: null, zip: 17960
city: philadelphia, state: null, zip: 19141
city: mifflinburg, state: null, zip: 17844
city: philadelphia, state: null, zip: 19143
city: cuyahoga falls, state: null, zip: 44223
city: york, state: null, zip: 17402
city: harrisburg, state: null, zip: 17109
city: lansdowne, state: null, zip: 19050
city: lancaster, state: null, zip: 17602
city: pittsburgh, state: null, zip: 15206
city: philadelphia, state: null, zip: 19115
city: altoona, state: null, zip: 16602
city: brookhaven, state: null, zip: 19015
city: hawley, state: null, zip: 18428
city: philadelphia, state: null, zip: 19139
city: philadelphia, state: null, zip: 19135
city: allentown, state: null, zip: 18102
city: northumberland, state: null, zip: 17857
city: downingtown, state: null, zip: 19335
city: philadelphia, state: null, zip: 19120
city: washington, state: null, zip: 15301
city: philadelphia, state: null, zip: 19121
city: lehighton, state: null, zip: 18235
city: philadelphia, state: null, zip: 19148
city: philadelphia, state: null, zip: 19146
city: pittsburgh, state: null, zip: 15212
city: fernandina beach, state: null, zip: 32034
city: ambler, state: null, zip: 19002
city: philadelphia, state: null, zip: 19139
city: st marys, state: null, zip: 18857
city: philadelphia, state: null, zip: 19133
city: washington, state: null, zip: 15301
city: philadelphia, state: null, zip: 19150
city: mckeesport, state: null, zip: 15132
city: millersville, state: null, zip: 17551
city: lock haven, state: null, zip: 17745
city: harrisburg, state: null, zip: 17111
city: philadelphia, state: null, zip: 19145
city: darby, state: null, zip: 19023
city: philadelphia, state: null, zip: 19139
city: newport, state: null, zip: 17074
city: grantville, state: null, zip: 17028
city: mechanicsburg, state: null, zip: 17055
city: folsom, state: null, zip: 19033
city: bethlehem, state: null, zip: 18015
city: northampton, state: null, zip: 18067
city: kingston, state: null, zip: 18704
city: darby, state: null, zip: 19023
city: danville, state: null, zip: 17821
city: york, state: null, zip: 17401
city: meyersdale, state: null, zip: 15552
city: girardville, state: null, zip: 17935
city: harrisburg, state: null, zip: 17104
city: philadelphia, state: null, zip: 19140
city: philadelphia, state: null, zip: 19121
city: philadelphia, state: null, zip: 19144
city: wilkes barre, state: null, zip: 18705
city: greensburg, state: null, zip: 15601
city: philadelphia, state: null, zip: 19120
city: philadelphia, state: null, zip: 19104
city: lansdale, state: null, zip: 19446
city: chester, state: null, zip: 19013
city: pittsburgh, state: null, zip: 15209
city: new oxford, state: null, zip: 17350
city: orbisonia, state: null, zip: 17243
city: beaver falls, state: null, zip: 15010
city: cressona, state: null, zip: 17929
city: pittsburgh, state: null, zip: 15220
city: philadelphia, state: null, zip: 19151
city: norristown, state: null, zip: 19401
city: braddock, state: null, zip: 15104
city: summit hill, state: null, zip: 18250
city: reading, state: null, zip: 19601
city: marcus hook, state: null, zip: 19061
city: folsom, state: null, zip: 19033
city: lancaster, state: null, zip: 17603
city: mechanicsburg, state: null, zip: 17050
city: carbondale, state: null, zip: 18407
city: ellwood city, state: null, zip: 16117
city: philadelphia, state: null, zip: 19132
city: erie, state: null, zip: 16504
city: schwenksville, state: null, zip: 19473
city: philadelphia, state: null, zip: 19154
city: bensalem, state: null, zip: 19020
city: philadelphia, state: null, zip: 19123
city: natrona heights, state: null, zip: 15065
city: middlebury center, state: null, zip: 16935
city: fayette city, state: null, zip: 15438
city: philadelphia, state: null, zip: 19139
city: philadelphia, state: null, zip: 19131
city: chester, state: null, zip: 19013
city: lancaster, state: null, zip: 17602
city: pittsburgh, state: null, zip: 15219
city: philadelphia, state: null, zip: 19149
city: philadelphia, state: null, zip: 19140
city: altoona, state: null, zip: 16602
city: philadelphia, state: null, zip: 19131
city: somerset, state: null, zip: 15501
city: titusville, state: null, zip: 16354
city: philadelphia, state: null, zip: 19120
city: ephrata, state: null, zip: 17522
city: turtle creek, state: null, zip: 15145
city: chester, state: null, zip: 19013
city: warren, state: null, zip: 16365
city: lancaster, state: null, zip: 17601
city: philadelphia, state: null, zip: 19148
city: dillsburg, state: null, zip: 17019
city: hummelstown, state: null, zip: 17036
city: shippensburg, state: null, zip: 17257
city: monaca, state: null, zip: 15061
city: brockport, state: null, zip: 15823
city: littlestown, state: null, zip: 17340
city: falls creek, state: null, zip: 15840
city: morrisville, state: null, zip: 19067
city: york, state: null, zip: 17401
city: chambersburg, state: null, zip: 17202
city: elizabethtown, state: null, zip: 17022
city: luzerne, state: null, zip: 18709
city: quakertown, state: null, zip: 18951
city: clymer, state: null, zip: 15728
city: erie, state: null, zip: 16509
city: wilkes barre, state: null, zip: 18702
city: hellertown, state: null, zip: 18055
city: forest park, state: ga, zip: 30297
city: dallas, state: ga, zip: 30132
city: fayetteville, state: nc, zip: 28301
city: baltimore, state: null, zip: 21215
city: duluth, state: ga, zip: 30096
city: atlanta, state: ga, zip: 30345
city: kansas city, state: null, zip: 64111
city: middle river, state: md, zip: 21220
city: douglasville, state: ga, zip: 30134
city: baltimore, state: md me, zip: 21216
city: hyattsville, state: md, zip: 20784
city: hagerstown, state: null, zip: 21740
city: arnold, state: null, zip: 21012
city: atlanta, state: ga, zip: 30360
city: belcamp, state: md, zip: 21017
city: gainesville, state: ga, zip: 30507
city: elkton, state: null, zip: 21921
city: saint petersburg, state: null, zip: 33712
city: saint petersburg, state: null, zip: 33710
city: marietta, state: ga, zip: 30061
city: lilburn, state: ga, zip: 30047
city: franklin, state: va, zip: 23851
city: chesapeake, state: va, zip: 23324
city: chesapeake, state: null, zip: 23322
city: pulaski, state: va, zip: 24301
city: manassas, state: null, zip: 20109
city: lockport, state: null, zip: 70374
city: richmond hill, state: ga, zip: 31324
city: brunswick, state: me, zip: 04011
city: winder, state: ga, zip: 30680
city: norfolk, state: va, zip: 23508
city: waynesboro, state: null, zip: 17268
city: new market, state: null, zip: 37820
city: brandon, state: wv, zip: 33510
city: cave spring, state: ga, zip: 30124
city: toccoa, state: ga, zip: 30577
city: douglasville, state: ga, zip: 30135
city: atlanta, state: ga, zip: 30331
city: atlanta, state: ga, zip: 30307
city: jacksonville, state: null, zip: 28540
city: stockbridge, state: ga, zip: 30281
city: raleigh, state: null, zip: 27604
city: saint paul, state: null, zip: 55122
city: concord, state: nc, zip: 28027
city: acworth, state: ga, zip: 30101
city: screven, state: ga, zip: 31560
city: albemarle, state: null, zip: 28001
city: atlanta, state: ga, zip: 30314
city: kings mountain, state: nc, zip: 28086
city: forest park, state: ga, zip: 30297
city: valdosta, state: ga, zip: 31601
city: mableton, state: ga, zip: 30126
city: atlanta, state: ga, zip: 30324
city: bogart, state: ga, zip: 30622
city: camden, state: sc, zip: 29020
city: homerville, state: ga, zip: 31634
city: port wentworth, state: ga, zip: 31407
city: washington, state: null, zip: 20002
city: alpharetta, state: ga, zip: 30022
city: blairsville, state: ga, zip: 30512
city: florence, state: null, zip: 29505
city: valdosta, state: ga, zip: 31601
city: americus, state: ga, zip: 31709
city: tennille, state: ga, zip: 310890000
city: columbus, state: ga, zip: 31901
city: hazlehurst, state: ga, zip: 31539
city: decatur, state: ga, zip: 30032
city: la fayette, state: ga, zip: 30728
city: monroe, state: ga, zip: 30656
city: augusta, state: ga, zip: 30906
city: vidalia, state: ga, zip: 30474
city: woodbury, state: ga, zip: 30293
city: stockbridge, state: ga, zip: 30281
city: tifton, state: null, zip: 31794
city: valdosta, state: ga, zip: 31602
city: marietta, state: ga, zip: 30067
city: woodstock, state: ga, zip: 30188
city: auburn, state: ga, zip: 30011
city: decatur, state: ga, zip: 30032
city: rincon, state: ga, zip: 31326
city: decatur, state: ga, zip: 30034
city: augusta, state: ga, zip: 30909
city: conyers, state: ga, zip: 30094
city: panama city, state: null, zip: 32405
city: fitzgerald, state: ga, zip: 31750
city: albany, state: ga, zip: 31707
city: culloden, state: ga, zip: 31016
city: mcdonough, state: ga, zip: 30252
city: jefferson, state: ga, zip: 30549
city: valdosta, state: ga, zip: 31602
city: atlanta, state: ga, zip: 30344
city: lithonia, state: ga, zip: 30038
city: waynesboro, state: ga, zip: 30830
city: albany, state: ga, zip: 31705
city: lawrenceville, state: ga, zip: 30045
city: woodstock, state: ga, zip: 30189
city: kathleen, state: ga, zip: 31047
city: decatur, state: ga, zip: 30032
city: carrollton, state: null, zip: 30116
city: tifton, state: ga, zip: 31794
city: loganville, state: ga, zip: 30052
city: hampton, state: ga, zip: 30228
city: cartersville, state: ga, zip: 30121
city: macon, state: ga, zip: 31217
city: covington, state: ga, zip: 30014
city: decatur, state: ga, zip: 30035
city: warner robins, state: ga, zip: 31088
city: ellenwood, state: ga, zip: 30294
city: statesboro, state: ga, zip: 30461
city: winder, state: ga, zip: 30680
city: newnan, state: ga, zip: 30263
city: grayson, state: null, zip: 30017
city: collins, state: ga, zip: 30421
city: decatur, state: ga, zip: 30034
city: cleveland, state: ga, zip: 30528
city: duluth, state: ga, zip: 30097
city: decatur, state: ga, zip: 30032
city: fort valley, state: ga, zip: 31030
city: woodstock, state: ga, zip: 30188
city: loganville, state: ga, zip: 30052
city: euharlee, state: ga, zip: 30120
city: covington, state: ga, zip: 30016
city: marietta, state: ga, zip: 30067
city: guyton, state: ga, zip: 31312
city: wadley, state: ga, zip: 30477
city: lithonia, state: ga, zip: 30058
city: adairsville, state: ga, zip: 30103
city: palmetto, state: ga, zip: 30268
city: winder, state: ga, zip: 30680
city: loganville, state: ga, zip: 30052
city: lagrange, state: ga, zip: 30240
city: alma, state: ga, zip: 31510
city: tennille, state: ga, zip: 31089
city: griffin, state: ga, zip: 30223
city: milledgeville, state: ga, zip: 31061
city: lawrenceville, state: ga, zip: 30043
city: adairsville, state: ga, zip: 30103
city: atlanta, state: ga, zip: 30311
city: lilburn, state: ga, zip: 30047
city: jackson, state: ga, zip: 30233
city: covington, state: ga, zip: 30014
city: atlanta, state: ga, zip: 30340
city: conyers, state: null, zip: 30094
city: donalsonville, state: ga, zip: 39845
city: fayetteville, state: ga, zip: 30215
city: newnan, state: ga, zip: 30263
city: augusta, state: ga, zip: 30909
city: atlanta, state: ga, zip: 30354
city: newnan, state: ga, zip: 30263
city: macon, state: ga, zip: 31206
city: atlanta, state: ga, zip: 30329
city: ball ground, state: ga, zip: 30107
city: fayetteville, state: ga, zip: 30214
city: villa rica, state: ga, zip: 30180
city: albany, state: ga, zip: 31705
city: tunnel hill, state: ga, zip: 30755
city: decatur, state: ga, zip: 30032
city: bainbridge, state: ga, zip: 39819
city: statesboro, state: ga, zip: 30458
city: warner robins, state: ga, zip: 31093
city: lithonia, state: ga, zip: 30058
city: lawrenceville, state: ga, zip: 30044
city: stockbridge, state: ga, zip: 30281
city: chickamauga, state: ga, zip: 30707
city: chatsworth, state: ga, zip: 30705
city: lithonia, state: ga, zip: 30038
city: atlanta, state: ga, zip: 30315
city: conyers, state: ga, zip: 30013
city: cartersville, state: ga, zip: 30120
city: lawrenceville, state: ga, zip: 30045
city: moultrie, state: ga, zip: 31768
city: atlanta, state: ga, zip: 30340
city: rincon, state: ga, zip: 31326
city: bainbridge, state: ga, zip: 39817
city: stockbridge, state: ga, zip: 30281
city: perry, state: ga, zip: 31069
city: sylvania, state: ga, zip: 30467
city: atlanta, state: ga, zip: 30344
city: augusta, state: ga, zip: 30901
city: twin city, state: ga, zip: 30471
city: rex, state: ga, zip: 30273
city: atlanta, state: ga, zip: 30312
city: cochran, state: ga, zip: 31014
city: dalton, state: ga, zip: 30721
city: winder, state: ga, zip: 30680
city: jonesboro, state: ga, zip: 30236
city: register, state: ga, zip: 30452
city: metter, state: ga, zip: 30439
